ID,ISBN,judul,kategori,jumlah
1096,,Seni Budaya dan Keterampilan Kelas 1 SD MI,Kelas 1,0
1230,9786021530016,Buku Siswa SD MI Kelas 1 Tema 3 Kegiatanku,Kelas 1,0
1231,9786022821373,Buku Siswa SD MI Kelas 1 Tema 4 Keluargaku,Kelas 1,0
1232,9786022821380,Buku Siswa SD MI Kelas 1 Tema 5 Pengalamanku,Kelas 1,0
1233,9786022821410,Buku Siswa SD MI Kelas 1 Tema 6 Lingkungan Bersih Sehat dan Asri,Kelas 1,0
1234,9786022821434,Buku Siswa SD MI Kelas 1 Tema 7 Benda Hewan dan Tanaman Di Sekitarku,Kelas 1,0
1235,9786022821458,Buku Siswa SD MI Kelas 1 Tema 8 Peristiwa Alam,Kelas 1,0
1236,9786022821823,Pendidikan Agama Islam dan Budi Pekerti SD/MI Kelas I,Kelas 1,0
1237,9786022821960,Pendidikan Agama Kristen dan Budi Pekerti SD Kelas I,Kelas 1,0
1238,9786022822103,Pendidikan Agama Katholik dan Budi Pekerti SD/MI Kelas I,Kelas 1,0
1239,9789791274883,Pendidikan Agama Hindu SD/MI Kelas I,Kelas 1,0
1240,9786022820413,Pendidikan Agama Konghucu dan Budi Pekerti SD/MI Kelas I,Kelas 1,0
1241,9786022821304,Buku Guru SD/MI Kelas 1 Tema 1 Diriku,Kelas 1,0
1242,9786022821328,Buku Guru SD/MI Kelas 1 Tema 2 Kegemaranku,Kelas 1,0
1243,9786022821342,Buku Guru SD/MI Kelas 1 Tema 3 Kegiatanku,Kelas 1,0
1244,9786022821366,Buku Guru SD/MI Kelas 1 Tema 4 Keluargaku,Kelas 1,0
1245,9786022821380,Buku Guru SD/MI Kelas 1 Tema 5 Pengalamanku,Kelas 1,0
1246,9786022821427,Buku Guru SD/MI Kelas 1 Tema 7 Benda Hewan dan Tanaman Di Sekitarku,Kelas 1,0
1247,9786022821441,Buku Guru SD/MI Kelas 1 Tema 8 Peristiwa Alam,Kelas 1,0
1248,9786022822172,Buku Guru Pendidikan Agama Katholik dan Budi Pekerti SD kelas I,Kelas 1,0
1249,9786022822455,Buku Guru Pendidikan Agama Hindu dan Budi Pekerti SD kelas I,Kelas 1,0
1250,9786022822455,Buku Guru Pendidikan Agama Budha dan Budi Pekerti SD kelas I,Kelas 1,0
2267,9786022821472,Buku Siswa: SD MI Kelas 1 Tema 1 Diriku,Kelas 1,0
2268,9786022821335,Buku Siswa: SD MI Kelas 1 Tema 2 Kegemaranku (Edisi Revisi 2014),Kelas 1,0
2269,9786021530016,Buku Siswa: SD MI Kelas 1 Tema 3 Kegiatanku,Kelas 1,0
2270,9786022821373,Buku Siswa: SD MI Kelas 1 Tema 4 Keluargaku,Kelas 1,0
2271,9786022821380,Buku Siswa: SD MI Kelas 1 Tema 5 Pengalamanku,Kelas 1,0
2272,9786022821410,Buku Siswa: SD MI Kelas 1 Tema 6 Lingkungan Bersih Sehat dan Asri,Kelas 1,0
2273,9786022821434,Buku Siswa: SD MI Kelas 1 Tema 7 Benda Hewan dan Tanaman di Sekitarku,Kelas 1,0
2274,9786022821458,Buku Siswa: SD MI Kelas 1 Tema 8 Peristiwa Alam,Kelas 1,0
2275,9786022821823,Buku Siswa: Pendidikan Agama Islam dan Budi Pekerti SD MI Kelas I,Kelas 1,0
2276,9786022821960,Buku Siswa: Pendidikan Agama Kristen dan Budi Pekerti SD Kelas I,Kelas 1,0
2277,9786022822103,Buku Siswa: Pendidikan Agama Katholik dan Budi Pekerti SD MI Kelas I,Kelas 1,0
2278,9789791274883,Buku Siswa: Pendidikan Agama Hindu SD MI Kelas I,Kelas 1,0
2279,9786021530078,Buku Siswa: Pendidikan Agama Budha dan Budi Pekerti SD MI Kelas I,Kelas 1,0
2280,9786022820413,Buku Siswa: Pendidikan Agama Konghucu dan Budi Pekerti SD MI Kelas I,Kelas 1,0
2281,9789792817843,Kulina Basa Jawa Kangge Kelas 1 SD MI,Kelas 1,0
2282,9789792820683,Sinau Basa Jawa Kelas 1 SD,Kelas 1,0
2283,9786022821304,Buku Guru: SD MI Kelas 1 Tema 1 Diriku,Kelas 1,0
2284,9786022821328,Buku Guru: SD MI Kelas 1 Tema 2 Kegemaranku,Kelas 1,0
2285,9786022821342,Buku Guru: SD MI Kelas 1 Tema 3 Kegiatanku,Kelas 1,0
2286,9786022821366,Buku Guru: SD MI Kelas 1 Tema 4 Keluargaku,Kelas 1,0
2287,9786022821380,Buku Guru: SD MI Kelas 1 Tema 5 Pengalamanku,Kelas 1,0
2288,9786022821403,Buku Guru: SD MI Kelas 1 Tema 6 Lingkungan Bersih Sehat dan Asri,Kelas 1,0
2289,9786022821427,Buku Guru: SD MI Kelas 1 Tema 7 Benda Hewan dan Tanaman di Sekitarku,Kelas 1,0
2290,9786022821441,Buku Guru: SD MI Kelas 1 Tema 8 Peristiwa Alam,Kelas 1,0
2291,9786022821892,Buku Guru: Pendidikan Agama Islam dan Budi Pekerti SD Kelas I,Kelas 1,0
2292,9786022822172,Buku Guru: Pendidikan Agama Katholik dan Budi Pekerti SD kelas I,Kelas 1,0
2293,9786022822455,Buku Guru: Pendidikan Agama Hindu dan Budi Pekerti SD kelas I,Kelas 1,0
2294,9786022822455,Buku Guru: Pendidikan Agama Budha dan Budi Pekerti SD kelas I,Kelas 1,0
2295,9786022820413,Buku Guru: Pendidikan Agama Khonghucu dan Budi Pekerti SD Kelas I,Kelas 1,0
2548,9794629154,Indahnya Bahasa dan Sastra Indonesia,Kelas 1,0
2549,9794628735,Matematika untuk SD MI Kelas 1,Kelas 1,0
2550,9794629731,A.B.I. Asyiknya Belajar IPA untuk kelas Sekolah Dasar kelas I,Kelas 1,0
2551,9794629960,Ilmu Pengetahuan Sosial Bangga Menjadi Insan Berwawasan Lingkungan untuk SD MI kelas I,Kelas 1,0
2552,,Seni Budaya dan Keterampilan Kelas 1 SD MI,Kelas 1,0
2553,9789790950054,Pendidikan Jasmani Olahraga dan Kesehatan untuk kelas I SD MI,Kelas 1,0
2554,9789792817843,Kulina Basa Jawa 1 SD,Kelas 1,0
2555,,Sinau Basa Jawa 1 SD,Kelas 1,0
2557,9789790956292,Pendidikan Agama Khonghucu Aku Seorang Junzi 1,Kelas 1,0
193,9789790685192,Belajar Bahasa Indonesia Itu Menyenangkan,Kelas 2,0
194,9789790684959,Pintar Berbahasa Indonesia,Kelas 2,0
197,9789790685147,Ilmu Pengetahuan Alam dan Lingkunganku,Kelas 2,0
198,9789790680333,Bersahabat Dengan Ilmu Pengetahuan Alam 1,Kelas 2,0
199,9789790680258,Ilmu Pengetahuan Sosial,Kelas 2,0
200,9794629847,Matematika,Kelas 2,0
202,9794628417,Pendidikan Kewarganegaraan 1,Kelas 2,0
206,9789790685772,Ilmu Pengetahuan Alam dan Lingkunganku,Kelas 2,0
207,9789790680012,Ilmu Pengetahuan Alam,Kelas 2,0
209,9789790680357,Asyiknya Belajar Ilmu Pengetahuan Alam 2,Kelas 2,0
210,9794629758,Mari Belajar Ilmu Pengetahuan Alam 2,Kelas 2,0
211,9794629529,Ilmu Pengetahuan Alam,Kelas 2,0
212,9794628794,Ilmu Pengetahuan Alam 2,Kelas 2,0
213,9794628484979,Senang Belajar Ilmu Pengetahuan Alam,Kelas 2,0
214,9789790685970,Ilmu Pengetahuan Sosial,Kelas 2,0
215,9789790685970,Ilmu Pengetahuan Sosial,Kelas 2,0
216,9789790685970,Ilmu Pengetahuan Sosial,Kelas 2,0
217,9789790680081,Ilmu Pengetahuan Sosial,Kelas 2,0
219,9794628727,Mengenal Lingkungan Sekitar,Kelas 2,0
223,9789790685284,Matematika,Kelas 2,0
224,9789790685673,Pintar Bermatematika,Kelas 2,0
225,9789790685284,Matematika,Kelas 2,0
226,9789790685284,Matematika,Kelas 2,0
227,9780979068081,Gemar Matematika 2,Kelas 2,0
228,9789790680395,Matematika II,Kelas 2,0
229,9789790680524,Ayo Belajar Matematika 2,Kelas 2,0
230,9794629332,Senang Matematika untuk SD/MI,Kelas 2,0
231,9794628220,Matematika 2,Kelas 2,0
232,9789790686250,Pendidikan Kewarganegaraan,Kelas 2,0
233,9789790686489,Terampil Cerdas Belajar Pendidikan Kewarganegaraan,Kelas 2,0
234,9789790686250,Wahana Belajar Pendidikan Kewarganegaraan,Kelas 2,0
235,9789790686250,Pendidikan Kewarganegaraan 2,Kelas 2,0
236,9789790686250,Pendidikan Kewarganegaraan,Kelas 2,0
237,9789790686250,Pendidikan Kewarganegaraan,Kelas 2,0
239,9789790680821,Pendidikan Kewarganegaraan 2,Kelas 2,0
240,9794629278,Pendidikan Kewarganegaraan,Kelas 2,0
241,9794629472,Pendidikan Kewarganegaraan SD,Kelas 2,0
242,9794628719,Pendidikan Kewarganegaraan,Kelas 2,0
814,9794629278,Pendidikan Kewarganegaraan SD MI Kelas 2,Kelas 2,0
815,9794629162,Indahnya Bahasa dan Sastra Indonesia Untuk SD MI Kelas II,Kelas 2,0
816,9794629322,Senang Matematika  untuk sd mi kelas 2,Kelas 2,0
817,9790000000000,Pendidikan Jasmani Olahraga dan Kesehatan untuk kelas II SD MI,Kelas 2,0
976,9786022825012,Buku Siswa SD MI Kelas 2 Tema 5 Hidup Bersih dan Sehat,Kelas 2,0
977,9786022825036,Buku Siswa SD MI Kelas 2 Tema 6 Air Bumi dan Matahari,Kelas 2,0
978,9786022820482,Buku Guru Pendidikan Agama Islam dan Budi Pekerti SD Kelas II,Kelas 2,0
1073,9794628794,Ilmu Pengetahuan Alam 2 Untuk SD/MI Kelas 2,Kelas 2,0
1074,9794628727,Mengenal Lingkungan Sekitar kelas Ilmu Pengetahuan Sosial untuk Kelas II SD/MI,Kelas 2,0
1097,,Pendidikan Agama Khonghucu Aku Seorang Junzi 2,Kelas 2,0
1251,9786022821656,Buku Siswa SD MI Kelas 2 Tema 1 Hidup Rukun,Kelas 2,0
1252,9786022821670,Buku Siswa SD MI Kelas 2 Tema 2 Bermain Di Lingkunganku,Kelas 2,0
1253,9786022821717,Buku Siswa SD MI Kelas 2 Tema 4 Aku dan Sekolahku,Kelas 2,0
1254,9786022821656,Buku Siswa SD MI Kelas 2 Tema 7 Merawat Hewan Dantumbuhan,Kelas 2,0
1255,9786022825074,Buku Siswa SD MI Kelas 2 Tema 8 Keselamatan Di Rumah dan Perjalanan,Kelas 2,0
1256,9789791274678,Pendidikan Agama Islam dan Budi Pekerti SD/MI Kelas II,Kelas 2,0
1257,9789791274746,Pendidikan Agama Kristen dan Budi Pekerti SD Kelas II,Kelas 2,0
1258,9789791274814,Pendidikan Agama Katholik dan Budi Pekerti Menjadi Murid Yesus SD Kelas II,Kelas 2,0
1259,9789791274883,Buku Siswa Pendidikan Agama Hindu dan Budi Pekerti SD kelas II,Kelas 2,0
1260,9786021530078,Buku Siswa Pendidikan Agama Budha dan Budi Pekerti SD kelas II,Kelas 2,0
1261,9786021530146,Buku Siswa Pendidikan Agama Konghucu dan Budi Pekerti kelas II,Kelas 2,0
1262,9786022821649,Buku Guru SD/MI Kelas 2 Tema 1 Hidup rukun,Kelas 2,0
1263,9786022821663,Buku Guru SD/MI Kelas 2 Tema 2 Bermain Di Lingkunganku,Kelas 2,0
1264,9786022821687,Buku Guru SD/MI Kelas 2 Tema 3 Tugasku Sehari-hari,Kelas 2,0
1265,9786022821700,Buku Guru SD/MI Kelas 2 Tema 4 Aku dan Sekolahku,Kelas 2,0
1266,9786022825029,Buku Guru SD/MI Kelas 2 Tema 5 Hidup Bersih dan Sehat,Kelas 2,0
1267,9786022820413,Buku Guru Pendidikan Agama Kristen dan Budi Pekerti SD kelas II,Kelas 2,0
1268,9786021530283,Buku Guru Pendidikan Agama Hindu dan Budi Pekerti SD kelas II,Kelas 2,0
2296,9786022821656,Buku Siswa: SD MI Kelas 2 Tema 1 Hidup Rukun,Kelas 2,0
2297,9786022821670,Buku Siswa: SD MI Kelas 2 Tema 2 Bermain di Lingkunganku,Kelas 2,0
2298,9786022821717,Buku Siswa: SD MI Kelas 2 Tema 4 Aku dan Sekolahku,Kelas 2,0
2299,9786022825012,Buku Siswa: SD MI Kelas 2 Tema 5 Hidup Bersih dan Sehat,Kelas 2,0
2300,9786022825036,Buku Siswa: SD MI Kelas 2 Tema 6 Air Bumi dan Matahari,Kelas 2,0
2301,9786022821656,Buku Siswa: SD MI Kelas 2 Tema 7 Merawat Hewan Dantumbuhan,Kelas 2,0
2302,9786022825074,Buku Siswa: SD MI Kelas 2 Tema 8 Keselamatan di Rumah dan Perjalanan,Kelas 2,0
2303,9789791274678,Buku Siswa: Pendidikan Agama Islam dan Budi Pekerti SD MI Kelas II,Kelas 2,0
2304,9789791274746,Buku Siswa: Pendidikan Agama Kristen dan Budi Pekerti SD Kelas II,Kelas 2,0
2305,9789791274814,Buku Siswa: Pendidikan Agama Katholik dan Budi Pekerti Menjadi Murid Yesus SD Kelas II,Kelas 2,0
2306,9789791274883,Buku Siswa: Pendidikan Agama Hindu dan Budi Pekerti SD kelas II,Kelas 2,0
2307,9786021530078,Buku Siswa: Pendidikan Agama Budha dan Budi Pekerti SD kelas II,Kelas 2,0
2308,9786021530146,Buku Siswa: Pendidikan Agama Konghucu dan Budi Pekerti kelas II,Kelas 2,0
2309,9789792817850,Kulina Basa Jawa Kangge Kelas 2 SD MI,Kelas 2,0
2310,9789792820690,Sinau Basa Jawa Kelas 2 SD,Kelas 2,0
2311,9786022821649,Buku Guru: SD MI Kelas 2 Tema 1 Hidup rukun,Kelas 2,0
2312,9786022821663,Buku Guru: SD MI Kelas 2 Tema 2 Bermain di Lingkunganku,Kelas 2,0
2313,9786022821687,Buku Guru: SD MI Kelas 2 Tema 3 Tugasku Sehari-hari,Kelas 2,0
2314,9786022821700,Buku Guru: SD MI Kelas 2 Tema 4 Aku dan Sekolahku,Kelas 2,0
2315,9786022825029,Buku Guru: SD MI Kelas 2 Tema 5 Hidup Bersih dan Sehat,Kelas 2,0
2316,9786022820482,Buku Guru: Pendidikan Agama Islam dan Budi Pekerti SD Kelas II,Kelas 2,0
2317,9786022820413,Buku Guru: Pendidikan Agama Kristen dan Budi Pekerti SD kelas II,Kelas 2,0
2318,9786021530283,Buku Guru: Pendidikan Agama Hindu dan Budi Pekerti SD kelas II,Kelas 2,0
2558,9794629278,Pendidikan Kewarganegaraan SD MI Kelas 2,Kelas 2,0
2559,9794629162,Indahnya Bahasa dan Sastra Indonesia untuk SD MI Kelas II,Kelas 2,0
2560,9794629322,Senang Matematika untuk SD MI kelas 2,Kelas 2,0
2561,9794628794,Ilmu Pengetahuan Alam 2 untuk SD MI Kelas 2,Kelas 2,0
2562,9794628727,Mengenal Lingkungan Sekitar kelas Ilmu Pengetahuan Sosial untuk Kelas II SD MI,Kelas 2,0
2563,9789790950054,Pendidikan Jasmani Olahraga dan Kesehatan untuk kelas II SD MI,Kelas 2,0
2564,9789792817850,Kulina Basa Jawa 2 SD,Kelas 2,0
2565,,Sinau Basa Jawa 2 SD,Kelas 2,0
2567,,Pendidikan Agama Khonghucu Aku Seorang Junzi 2,Kelas 2,0
243,9789790685086,Pintar Berbahasa Indonesia,Kelas 3,0
244,9789790685147,Aku Bisa Bahasa Indonesia,Kelas 3,0
245,9789790684959,Bahasa Indonesia,Kelas 3,0
246,9789790684959,Bahasa Indonesia,Kelas 3,0
247,9789790680258,Bahasa Indonesia,Kelas 3,0
251,9789790685772,Ilmu Pengetahuan Alam,Kelas 3,0
252,9789790685772,Ilmu Pengetahuan Alam,Kelas 3,0
253,9789790686182,Mengenal Lingkungan Sekitar 3,Kelas 3,0
254,9789790685727,Mengenal Alam,Kelas 3,0
255,9789790685772,Ilmu Pengetahuan Alam,Kelas 3,0
256,9789790680357,Asiknya Belajar Ilmu Pengetahuan Alam,Kelas 3,0
258,9794629693,Ilmu Pengetahuan Alam dan Lingkunganku SD/MI,Kelas 3,0
259,9794629693,Ilmu Pengetahuan Alam 3,Kelas 3,0
260,9794628921,Senang Belajar Ilmu Pengetahuan Alam,Kelas 3,0
261,9794628484979,Ilmu Pengetahuan Sosial,Kelas 3,0
262,9789790685970,Ilmu Pengetahuan Sosial,Kelas 3,0
263,9789790685970,Ilmu Pengetahuan Sosial,Kelas 3,0
265,9789790680166,Ilmu Pengetahuan Sosial 3,Kelas 3,0
266,9789790680081,Ilmu Pengetahuan Sosial 3,Kelas 3,0
270,9789790685604,Gemar Belajar Matematika 3,Kelas 3,0
271,9789790685284,Matematika,Kelas 3,0
272,9789790685284,Matematika,Kelas 3,0
274,979462937,Cerdas Berhitung Matematika 3,Kelas 3,0
275,9789790686250,Pendidikan Kewarganegaraan,Kelas 3,0
276,9789790686250,Pendidikan Kewarganegaraan,Kelas 3,0
277,9789790686250,Pendidikan Kewarganegaraan 3,Kelas 3,0
278,9789790680821,Pendidikan Kewarganegaraan,Kelas 3,0
279,9789790680982,Mari Belajar Pendidikan Kewarganegaraan 3,Kelas 3,0
280,9789790680821,Pendidikan Kewarganegaraan 3,Kelas 3,0
281,9791198497,Pendidikan Kewarganegaraan,Kelas 3,0
282,9794629677,Pendidikan Kewarganegaraan SD/MI,Kelas 3,0
283,9794629243,Pendidikan Kewarganegaraan: Menjadi,Kelas 3,0
818,979462937,Cerdas Berhitung Matematika 3 untuk SD MI Kelas 3,Kelas 3,0
819,9794629499,Ilmu Pengetahuan Sosial SD dan MI Kelas III,Kelas 3,0
820,9790000000000,Pendidikan Jasmani Olahraga dan Kesehatan untuk kelas III SD MI,Kelas 3,0
979,9786022827801,Buku Siswa SD MI Kelas 3 Tema 5  Mengenal Olahraga dan Permainan Tradisional,Kelas 3,0
980,9786022827818,Buku Siswa SD MI Kelas 3 Tema 6 Indahnya Persahabatan,Kelas 3,0
981,9786022827832,Buku Siswa SD MI Kelas 3 Tema 8 Bumi dan Alam Semesta,Kelas 3,0
982,9789791274746,Pendidikan Agama Kristen dan Budi Pekerti SD/MI kelas III,Kelas 3,0
1075,9791198497,Pendidikan Kewarganegaraan untuk SD/MI Kelas 3,Kelas 3,0
1076,,Aku Bangga Bahasa Indonesia,Kelas 3,0
1077,9794628921,Ilmu Pengetahuan Alam Untuk SD dan MI kelas III,Kelas 3,0
1098,,Pendidikan Agama Islam 3,Kelas 3,0
1099,,Pendidikan Agama Khonghucu Aku Seorang Junzi 3,Kelas 3,0
1269,9786022827764,Buku Siswa SD MI Kelas 3 Tema 1 Perkembangbiakan Hewan dan Tumbuhan,Kelas 3,0
1270,9786022827771,Buku Siswa SD MI Kelas 3 Tema 2 Perkembangan Teknologi,Kelas 3,0
1271,9786022827788,Buku Siswa SD MI Kelas 3 Tema 3 Perubahan Di Alam,Kelas 3,0
1272,9786022827795,Buku Siswa SD MI Kelas 3 Tema 4 Peduli Lingkungan Sosial,Kelas 3,0
1273,9786022827825,Buku Siswa SD MI Kelas 3 Tema 7 Energi dan Perubahannya,Kelas 3,0
1274,9789791274678,Pendidikan Agama Islam dan Budi Pekerti SD/MI Kelas III,Kelas 3,0
1275,9789791274814,Pendidikan Agama Katolik dan Budi Pekerti SD Kelas III,Kelas 3,0
1276,9786022827351,Buku Guru SD/MI Kelas 3 Tema 1 Perkembangan Hewan dan Tumbuhan,Kelas 3,0
1277,9786022827368,Buku Guru SD/MI Kelas 3 Tema 2 Perkembangan Teknologi,Kelas 3,0
1278,9786022827375,Buku Guru SD/MI Kelas 3 Tema 3 Perubahan di Alam,Kelas 3,0
1279,9786022827450,Buku Guru SD/MI Kelas 3 Tema 5 Mengenal Olahraga dan Permainan Tradisional,Kelas 3,0
1280,9786022827467,Buku Guru SD/MI Kelas 3 Tema 6 Indahnya Persahabatan,Kelas 3,0
1281,9786022827474,Buku Guru SD/MI Kelas 3 Tema 7 Energi dan Perubahannya,Kelas 3,0
2319,9786022827764,Buku Siswa: SD MI Kelas 3 Tema 1 Perkembangbiakan Hewan dan Tumbuhan,Kelas 3,0
2320,9786022827771,Buku Siswa: SD MI Kelas 3 Tema 2 Perkembangan Teknologi,Kelas 3,0
2321,9786022827788,Buku Siswa: SD MI Kelas 3 Tema 3 Perubahan di Alam,Kelas 3,0
2322,9786022827795,Buku Siswa: SD MI Kelas 3 Tema 4 Peduli Lingkungan Sosial,Kelas 3,0
2323,9786022827801,Buku Siswa: SD MI Kelas 3 Tema 5 Mengenal Olahraga dan Permainan Tradisional,Kelas 3,0
2324,9786022827818,Buku Siswa: SD MI Kelas 3 Tema 6 Indahnya Persahabatan,Kelas 3,0
2325,9786022827825,Buku Siswa: SD MI Kelas 3 Tema 7 Energi dan Perubahannya,Kelas 3,0
2326,9786022827832,Buku Siswa: SD MI Kelas 3 Tema 8 Bumi dan Alam Semesta,Kelas 3,0
2327,9789791274678,Buku Siswa: Pendidikan Agama Islam dan Budi Pekerti SD MI Kelas III,Kelas 3,0
2328,9789791274746,Buku Siswa: Pendidikan Agama Kristen dan Budi Pekerti SD MI kelas III,Kelas 3,0
2329,9789791274814,Buku Siswa: Pendidikan Agama Katolik dan Budi Pekerti SD Kelas III,Kelas 3,0
2330,9789792817867,Kulina Basa Jawa Kangge Kelas 3 SD MI,Kelas 3,0
2331,9789792820706,Sinau Basa Jawa Kelas 3 SD,Kelas 3,0
2332,9786022827351,Buku Guru: SD MI Kelas 3 Tema 1 Perkembangan Hewan dan Tumbuhan,Kelas 3,0
2333,9786022827368,Buku Guru: SD MI Kelas 3 Tema 2 Perkembangan Teknologi,Kelas 3,0
2334,9786022827375,Buku Guru: SD MI Kelas 3 Tema 3 Perubahan di Alam,Kelas 3,0
2335,9786022827450,Buku Guru: SD MI Kelas 3 Tema 5 Mengenal Olahraga dan Permainan Tradisional,Kelas 3,0
2336,9786022827467,Buku Guru: SD MI Kelas 3 Tema 6 Indahnya Persahabatan,Kelas 3,0
2337,9786022827474,Buku Guru: SD MI Kelas 3 Tema 7 Energi dan Perubahannya,Kelas 3,0
2568,9791198497,Pendidikan Kewarganegaraan untuk SD MI Kelas 3,Kelas 3,0
2569,9794628425,Aku Bangga Bahasa Indonesia Sekolah Dasar Kelas 3,Kelas 3,0
2570,979462937,Cerdas Berhitung Matematika 3 untuk SD MI Kelas 3,Kelas 3,0
2571,9794628921,Ilmu Pengetahuan Alam untuk SD dan MI kelas III,Kelas 3,0
2572,9794629499,Ilmu Pengetahuan Sosial SD dan MI Kelas III,Kelas 3,0
2573,9789790950054,Pendidikan Jasmani Olahraga dan Kesehatan untuk kelas III SD MI,Kelas 3,0
2574,9789792817867,Kulina Basa Jawa 3 SD,Kelas 3,0
2575,,Sinau Basa Jawa 3 SD,Kelas 3,0
2577,9789790955585,Pendidikan Agama Islam 3,Kelas 3,0
2578,9789790956292,Pendidikan Agama Khonghucu Aku Seorang Junzi 3,Kelas 3,0
284,9789790684959,Bahasa Indonesia,Kelas 4,0
285,9789790685192,Belajar Bahasa Indonesia Itu Menyenangkan,Kelas 4,0
286,9789790685177,Aku Bisa Bahasa Indonesia,Kelas 4,0
287,9789790684959,Bahasa Indonesia,Kelas 4,0
289,9789790860258,Bahasa Indonesia 4,Kelas 4,0
290,9789790680470,Bangga Berbahasa Indonesia,Kelas 4,0
292,9789790685772,Ilmu Pengetahuan Alam,Kelas 4,0
293,9789790685772,Ilmu Pengetahuan Alam dan Lingkunganku,Kelas 4,0
294,9789790685772,Ilmu Pengetahuan Alam,Kelas 4,0
295,9789790686182,Mengenal Lingkungan Sekitar 4,Kelas 4,0
296,9789790685772,Ilmu Pengetahuan Alam,Kelas 4,0
298,9789790680531,Sains 4,Kelas 4,0
299,9794629537,Ilmu Pengetahuan Alam,Kelas 4,0
300,9794629634,Ilmu Pengetahuan Alam SD dan MI Kelas 4,Kelas 4,0
301,9794629456,Ilmu Pengetahuan Alam 4,Kelas 4,0
303,9789790685970,Ilmu Pengetahuan Sosial 4,Kelas 4,0
304,9789790685970,Ilmu Pengetahuan Sosial,Kelas 4,0
305,9789790685970,Ilmu Pengetahuan Sosial,Kelas 4,0
308,9789790680081,Ilmu Pengetahuan Sosial,Kelas 4,0
309,9794629650,Ilmu Pengetahuan Sosial 4,Kelas 4,0
