ID,ISBN,judul,kategori,jumlah
609,9789790687370,Sosiologi 2 Menyelami Fenomena Sosial di Masyarakat,Kelas 11,0
610,9789790687424,Sosiologi,Kelas 11,0
611,9789790687424,Sosiologi,Kelas 11,0
729,1234567891231,Teknik Pembenihan Krustacea,Kelas 11,0
730,1234567891231,Teknik Pembenihan Ikan,Kelas 11,0
731,1234567891231,Agribisnis Ternak Unggas Petelur,Kelas 11,0
732,1234567891231,Agribisnis Pembibitan Ternak Ruminasi,Kelas 11,0
733,1234567891231,Agribisnis Ternak Ruminasia Pedaging,Kelas 11,0
734,1234567891231,Agribisnis Ternak Ruminasia Perah,Kelas 11,0
735,1234567891231,Agribisnis Pakan Ternak Unggas,Kelas 11,0
736,1234567891231,Produksi Hasil Perkebunan,Kelas 11,0
737,1234567891231,Produksi Hasil NabatI,Kelas 11,0
738,1234567891231,Pengujian Mutu Pangan,Kelas 11,0
739,1234567891231,Pengolahan Hasil Samping Pro Perikanan Rumput Laut,Kelas 11,0
740,1234567891231,Pengolahan Hasil Perikanan Tradisional,Kelas 11,0
741,1234567891231,Pengolahan Hasil Perikanan Standar Eksport,Kelas 11,0
742,1234567891231,Pengolahan Diversifikasi Hasil Perikanan,Kelas 11,0
743,1234567891231,Penanganan Bahan Hasil Pertanian dan Perikanan 2,Kelas 11,0
744,1234567891231,Penanganan Bahan Hasil Pertanian dan Perikanan 1,Kelas 11,0
745,1234567891231,Dasar Tari 1,Kelas 11,0
746,1234567891231,Olah Tubuh Tari 1,Kelas 11,0
747,1234567891231,Perekayasaan Sistem Radio dan Televisi 2,Kelas 11,0
748,1234567891231,Perekayasaan Sistem Antena,Kelas 11,0
749,1234567891231,Perekayasaan Sistem Antena,Kelas 11,0
750,1234567891231,Perekayasaan Sistem Radio dan Televisi,Kelas 11,0
751,1234567891231,Desain Multimedia,Kelas 11,0
752,1234567891231,Desain Multimedia,Kelas 11,0
753,1234567891231,Animasi 2D,Kelas 11,0
754,1234567891231,Pengolahan Citra Digital,Kelas 11,0
755,1234567891231,Pengolahan Citra Digital,Kelas 11,0
756,1234567891231,Sistem Operasi Jaringan,Kelas 11,0
757,1234567891231,Sistem Operasi Jaringan,Kelas 11,0
758,1234567891231,Basis Data,Kelas 11,0
759,1234567891231,Basis Data,Kelas 11,0
760,1234567891231,Pemrograman Berorientasi Objek,Kelas 11,0
761,1234567891231,Pemrograman Berorientasi Objek,Kelas 11,0
762,1234567891231,Perawatan Engine Unit Alat Berat 6,Kelas 11,0
763,1234567891231,Perawatan Engine Unit Alat Berat 5,Kelas 11,0
764,1234567891231,Gardu Induk,Kelas 11,0
765,1234567891231,Sistem dan Instalasi Tata Udara 4,Kelas 11,0
766,1234567891231,Sistem dan Instalasi Tata Udara 3,Kelas 11,0
767,1234567891231,Kontrol Refrijerasi dan Tata Udara 4,Kelas 11,0
768,1234567891231,Kontrol Refrijerasi dan Tata Udara 3,Kelas 11,0
769,1234567891231,Proses Pengolahan Migas dan Petrokimia,Kelas 11,0
770,1234567891231,Power Train dan Hydraulic Alat Berat 4,Kelas 11,0
771,1234567891231,Power Train dan Hydraulic Alat Berat 3,Kelas 11,0
772,1234567891231,Power Train dan Hydraulic Alat Berat 3,Kelas 11,0
773,1234567891231,Teknik Produksi Migas - Teknik Reservoir dan Cadangan Migas,Kelas 11,0
774,1234567891231,Teknik Produksi Migas 4,Kelas 11,0
775,1234567891231,Teknik Produksi Migas 3,Kelas 11,0
776,1234567891231,Teknik Produksi Migas - Proses Produksi Migas,Kelas 11,0
779,1234567891231,Perekayasaan Sistem Radio dan Televisi 2,Kelas 11,0
780,1234567891231,Perekayasaan Sistem Antena,Kelas 11,0
781,1234567891231,Perawatan Engine dan Unit Alat Berat 6,Kelas 11,0
782,1234567891231,Perawatan Engine dan Unit Alat Berat 5,Kelas 11,0
783,1234567891231,Peralatan Gudang 4,Kelas 11,0
784,1234567891231,Peralatan Gudang 3,Kelas 11,0
785,1234567891231,Pengujian Mutu Pangan,Kelas 11,0
786,1234567891231,Pengolahan Hasil Samping Produksi Perikanan Rumput Laut,Kelas 11,0
787,1234567891231,Pengolahan Hasil Perikanan Tradisional,Kelas 11,0
788,1234567891231,Pengolahan Hasil Perikanan Standar Eksport,Kelas 11,0
789,1234567891231,Pengolahan Diversifikasi Hasil Perikanan,Kelas 11,0
790,1234567891231,Penanganan Bahan Hasil Pertanian dan Perikanan 2,Kelas 11,0
791,1234567891231,Penanganan Bahan Hasil Pertanian dan Perikanan 1,Kelas 11,0
792,1234567891231,Pemeliharaan Sasis Sepeda Motor,Kelas 11,0
793,1234567891231,Teknik Penerangan Listrik 3,Kelas 11,0
794,1234567891231,Aircraft Electrical System Assembly,Kelas 11,0
795,1234567891231,Aircraft Manufacture & Assy Parts,Kelas 11,0
796,1234567891231,Aircraft Component CNC Machining,Kelas 11,0
797,1234567891231,Engine Management System (EMS),Kelas 11,0
798,1234567891231,Teknik Perawatan dan Perbaikan Otomotif,Kelas 11,0
799,1234567891231,Pneumatik & Hidrolik,Kelas 11,0
800,1234567891231,Teknik Kontrol,Kelas 11,0
801,1234567891231,Teknik Las GTAW,Kelas 11,0
802,1234567891231,Aircraft System,Kelas 11,0
803,1234567891231,Aircraft Instruments,Kelas 11,0
804,1234567891231,Teknik Listrik,Kelas 11,0
805,1234567891231,Chasis Management System (CMS),Kelas 11,0
806,1234567891231,Comfort Safety and Information Technology (CSIT),Kelas 11,0
807,1234567891231,Komunikasi Data dan  Interface,Kelas 11,0
808,1234567891231,Aircraft Sheet Metal Forming,Kelas 11,0
848,9789790956704,Pendidikan Kewarganegaraan Untuk SMA MA SMK Kelas XI,Kelas 11,0
849,9794629782,Mahir Mengembangkan Kemampuan Matematika Untuk Kelas XI Sekolah Menengah Atas Madrasah Aliyah  Program Ilmu Pengetahuan Alam,Kelas 11,0
850,9789790682337,Kompetensi Fisika untuk SMA MA Kelas XI,Kelas 11,0
851,9789790681361,Panduan Pembelajaran Biologi Untuk SMA & MA Kelas XI,Kelas 11,0
852,9789790681835,Kimia 2 untuk SMA MA Kelas XI,Kelas 11,0
853,9789790952782,Gelangang Pendidikan Jasmani Olahraga dan Kesehatan untuk SMA MA kelas XI,Kelas 11,0
854,9789790681927,Ekonomi Untuk SMA MA Kelas XI,Kelas 11,0
855,9789790682078,Sosiologi 2 Untuk SMA MA Kelas XI Program IPS,Kelas 11,0
856,9794628972,Inter Language  English For Senior High School Student XI Languange Study Programme,Kelas 11,0
857,9794629103,Matematika untuk Sekolah Menengah Atas & Madrasah Aliyah XI Bahasa,Kelas 11,0
895,9789794628689,Bahasa Indonesia 2 untuk SMK MAK semua program keahian kelas XI,Kelas 11,0
900,9786028320009,Agribisnis Ternak Ruminansia Jilid 2,Kelas 11,0
902,9786028320412,Kimia Industri Jilid 2,Kelas 11,0
904,9786028320702,Marketing Jilid 2,Kelas 11,0
905,9786028320771,Nautika Kapal Penangkap Ikan Jilid 2,Kelas 11,0
906,9786028320887,Pekerjaan Sosial Jilid 2,Kelas 11,0
907,9786028320955,Penjualan Jilid 2,Kelas 11,0
908,9789790600072,Rekayasa Perangkat Lunak Jilid 2,Kelas 11,0
909,9789790600164,Seni Musik Klasik Jilid 2,Kelas 11,0
910,9789790600218,Seni Rupa Jilid 2,Kelas 11,0
911,9789790600324,Sistem Refrigasi dan Tata Udara Jilid 2,Kelas 11,0
912,9789790600355,Tata Busana Jilid 2,Kelas 11,0
913,9789790600478,Teknik Alat Berat Jilid 2,Kelas 11,0
914,9789790600676,Teknik Grafika dan Industri Grafika Jilid 2,Kelas 11,0
915,,Teknik Perencanaan Gizi Makanan Jilid 2,Kelas 11,0
926,,Antropologi - Kelas XI - SMA/MA,Kelas 11,0
927,,Sejarah - Kelas XI - Program Bahasa,Kelas 11,0
947,9792815627,Buku Siswa Biologi untuk SMA MA kelas XI Peminatan Matematika dan Ilmu-ilmu Alam,Kelas 11,0
948,9792815788,Buku Siswa Fisika untuk SMA MA Kelas XI Peminatan Matematikan dan Ilmu-Ilmu Alam,Kelas 11,0
949,9792815702,Buku Siswa Kimia untuk SMA MA Kelas XI Peminatan Matematika dan Ilmu-ilmu Alam,Kelas 11,0
950,9796625864,Buku Siswa Sejarah Untuk SMA MA Kelas XI Peminatan Ilmu-Ilmu Sosial,Kelas 11,0
951,9796625628,Buku Siswa Ekonomi untuk SMA MA Kelas XI (Peminatan Ilmu ilmu Sosial) Kur 13,Kelas 11,0
952,9792815658,Buku Guru Biologi untuk SMA MA Kelas XI Peminatan Matematika dan Ilmu-ilmu Alam,Kelas 11,0
953,9792815825,Buku Guru Fisika untuk SMA MA Kelas XI Peminatan Matematika dan Ilmu-ilmu Alam,Kelas 11,0
954,9792815740,Buku Guru Kimia untuk SMA MA kelas XI,Kelas 11,0
955,9796625901,Buku Guru Sejarah untuk SMA MA Kelas XI Peminatan Ilmu-ilmu Sosial,Kelas 11,0
956,9796625666,Buku Guru Ekonomi untuk SMA MA Kelas XI Peminatan Ilmu-ilmu Sosial,Kelas 11,0
1055,9786022824718,Pendidikan Pancasila dan Kewarganegaraan SMA MA SMK MAK Kelas 11 Semester 2,Kelas 11,0
1056,9786022820956,Matematika SMA MAK SMK MAK Kelas XI Semester 2,Kelas 11,0
1057,9786022824640,Pendidikan Jasmani Olahraga dan Kesehatan SMA MAK SMK MAK Kelas XI Semester 2,Kelas 11,0
1058,,Seni Budaya SMA MA SMK MAK Kelas XI Semester 1,Kelas 11,0
1059,9786022824572,Seni Budaya SMA MA SMK MAK Kelas XI Semester 2,Kelas 11,0
1060,9786022824015,Pendidikan Agama Islam dan Budi Pekerti SMA MA SMK MAK Kelas 11,Kelas 11,0
1123,,Pendidikan Agama Islam untuk SMA kelas XI,Kelas 11,0
1124,9794628964,Interlanguage English for Senior High School Students XI (IPA IPS),Kelas 11,0
1125,,Sejarah untuk SMA MA Program Ilmu Pengetahuan Alam Kelas XI,Kelas 11,0
1126,,Teknologi Informasi dan Komunikasi XI,Kelas 11,0
1127,,Geografi,Kelas 11,0
1128,,Terampil Berbahasa Indonesia (Bhs),Kelas 11,0
1169,9786028320733,Matematika SMK Bisnis dan Manajemen Jilid 2,Kelas 11,0
1171,9786028320047,Akomodasi Perhotelan Jilid 2,Kelas 11,0
1172,9786028320115,Alat Ukur dan Teknik Pengukuran Jilid 2,Kelas 11,0
1173,9786028320191,Budidaya Ikan Jilid 2,Kelas 11,0
1174,9786028320306,Ilmu Kesehatan Jilid 2,Kelas 11,0
1176,9786028320559,Kriya Kayu Jilid 2,Kelas 11,0
1177,9786028320580,Kriya Keramik Jilid 2,Kelas 11,0
1178,9786028320665,Kriya Tekstil Jilid 2,Kelas 11,0
1179,9786028320818,Patiseri Jilid 2,Kelas 11,0
1180,9786028320924,Pengawasan Mutu Bahan Produk Pangan Jilid 2,Kelas 11,0
1181,9789790600034,Restoran Jilid 2,Kelas 11,0
1182,9789790600249,Seni Tari Jilid 2,Kelas 11,0
1183,9789790600294,Seni Teater Jilid 2,Kelas 11,0
1184,9789790600393,Tata Kecantikan Kulit Jilid 2,Kelas 11,0
1185,9789790600430,Tata Kecantikan Rambut Jilid 2,Kelas 11,0
1186,9789790600973,Teknik Pembangkit Tenaga Listrik Jilid 2,Kelas 11,0
1187,9789790600515,Teknik Bodi Otomotif Jilid 2,Kelas 11,0
1188,9789790600553,Teknik Budidaya Tanaman Jilid 2,Kelas 11,0
1189,9789790600591,Teknik Distribusi Tenaga Listrik Jilid 2,Kelas 11,0
1190,9789790600638,Teknik Gambar Bangunan Jilid 2,Kelas 11,0
1191,9789790600751,Teknik Konstruksi Bangunan Gedung Jilid 2,Kelas 11,0
1192,9789790600812,Teknik Listrik Industri Jilid 2,Kelas 11,0
1193,9789790600850,Teknik Mesin Industri Jilid 2,Kelas 11,0
1194,9789790600898,Teknik Otomasi Industri Jilid 2,Kelas 11,0
1195,9789790600935,Teknik Pemanfaatan Tenaga Listrik Jilid 2,Kelas 11,0
1196,9789790601017,Teknik Pembentukan Pelat Jilid 2,Kelas 11,0
1197,9789790601055,Teknik Pembibitan Tanaman dan Produksi Benih Jilid 2,Kelas 11,0
1198,9789790601116,Teknik Pemeliharaan dan Perbaikan Sistem Elektronika Jilid 2,Kelas 11,0
1199,9789790601154,Teknik Pemesinan Jilid 2,Kelas 11,0
1200,9789790601291,Teknik Penyiaran & Produksi Program Radio Televisi dan Film Jilid 2,Kelas 11,0
1201,9789790601390,Teknik Produksi Mesin Industri Jilid 2,Kelas 11,0
1202,9789790601437,Teknik Sepeda Motor Jilid 2,Kelas 11,0
1203,9789790601475,Teknik Struktur Bangunan Jilid 2,Kelas 11,0
1204,9789790601512,Teknik Survei dan Pemetaan Jilid 2,Kelas 11,0
1205,9789790601598,Teknik Transmisi Tenaga Listrik Jilid 2,Kelas 11,0
1206,9789790601635,Teknologi Pangan Jilid 2,Kelas 11,0
1207,9789790601666,Usaha Jasa Pariwisata Jilid 2,Kelas 11,0
1354,9786022824718,Pendidikan Pancasila dan Kewarganegaraan SMA MA SMK MAK Kelas 11 Semester 1,Kelas 11,0
1355,9786022820994,Bahasa Indonesia Ekspresi Diri dan Akademik SMA MA SMK MAK Kelas 11 Semester 1,Kelas 11,0
1356,9786022821090,Sejarah Indonesia SMA MAK SMK MAK Kelas XI Semester 1,Kelas 11,0
1357,9786022824091,Pendidikan Agama Kristen dan Budi Pekerti SMA SMK Kelas 11,Kelas 11,0
1358,9786022824251,Buku Siswa Pendidikan Agama Hindu dan Budi Pekerti SMA MAK SMK MAK Kelas XI,Kelas 11,0
1359,9786022824336,Buku Siswa Pendidikan Agama Budha dan Budi Pekerti SMA MAK SMK MAK Kelas XI,Kelas 11,0
1360,9786022824411,Buku Siswa Pendidikan Agama Konghucu dan Budi Pekerti SMA MAK SMK MAK Kelas XI,Kelas 11,0
2500,9786022824718,Buku Siswa: Pendidikan Pancasila dan Kewarganegaraan SMA MA SMK MAK Kelas 11 Semester 1,Kelas 11,0
2501,9786022824718,Buku Siswa: Pendidikan Pancasila dan Kewarganegaraan SMA MA SMK MAK Kelas 11 Semester 2,Kelas 11,0
2502,9786022820994,Buku Siswa: Bahasa Indonesia Ekspresi Diri dan Akademik SMA MA SMK MAK Kelas 11 Semester 1,Kelas 11,0
2503,9786022820956,Buku Siswa: Matematika SMA MAK SMK MAK Kelas XI Semester 2,Kelas 11,0
2504,9786022821090,Buku Siswa: Sejarah Indonesia SMA MAK SMK MAK Kelas XI Semester 1,Kelas 11,0
2505,9786022824640,Buku Siswa: Pendidikan Jasmani Olahraga dan Kesehatan SMA MAK SMK MAK Kelas XI Semester 2,Kelas 11,0
2506,,Buku Siswa: Seni Budaya SMA MA SMK MAK Kelas XI Semester 1,Kelas 11,0
2507,9786022824572,Buku Siswa: Seni Budaya SMA MA SMK MAK Kelas XI Semester 2,Kelas 11,0
2508,9786022824015,Buku Siswa: Pendidikan Agama Islam dan Budi Pekerti SMA MA SMK MAK Kelas 11,Kelas 11,0
2509,9786022824091,Buku Siswa: Pendidikan Agama Kristen dan Budi Pekerti SMA SMK Kelas 11,Kelas 11,0
2510,9786022824251,Buku Siswa: Pendidikan Agama Hindu dan Budi Pekerti SMA MAK SMK MAK Kelas XI,Kelas 11,0
2511,9786022824336,Buku Siswa: Pendidikan Agama Budha dan Budi Pekerti SMA MAK SMK MAK Kelas XI,Kelas 11,0
2512,9786022824411,Buku Siswa: Pendidikan Agama Konghucu dan Budi Pekerti SMA MAK SMK MAK Kelas XI,Kelas 11,0
2513,,Baud Basa Jawa Kelas XI SMA,Kelas 11,0
2514,9792815627,Buku Siswa: Biologi untuk SMA MA kelas XI Peminatan Matematika dan Ilmu-ilmu Alam,Kelas 11,0
2515,9792815788,Buku Siswa: Fisika untuk SMA MA Kelas XI Peminatan Matematikan dan Ilmu-Ilmu Alam,Kelas 11,0
2516,9792815702,Buku Siswa: Kimia untuk SMA MA Kelas XI Peminatan Matematika dan Ilmu-ilmu Alam,Kelas 11,0
2517,9796625864,Buku Siswa: Sejarah untuk SMA MA Kelas XI Peminatan Ilmu-Ilmu Sosial,Kelas 11,0
2518,9796625628,Buku Siswa: Ekonomi untuk SMA MA Kelas XI (Peminatan Ilmu ilmu Sosial) Kur 13,Kelas 11,0
2519,9792815658,Buku Guru: Biologi untuk SMA MA Kelas XI Peminatan Matematika dan Ilmu-ilmu Alam,Kelas 11,0
2520,9792815825,Buku Guru: Fisika untuk SMA MA Kelas XI Peminatan Matematika dan Ilmu-ilmu Alam,Kelas 11,0
2521,9792815740,Buku Guru: Kimia untuk SMA MA kelas XI,Kelas 11,0
2522,9796625901,Buku Guru: Sejarah untuk SMA MA Kelas XI Peminatan Ilmu-ilmu Sosial,Kelas 11,0
2523,9796625666,Buku Guru: Ekonomi untuk SMA MA Kelas XI Peminatan Ilmu-ilmu Sosial,Kelas 11,0
2658,9789790956704,Pendidikan Kewarganegaraan untuk SMA MA SMK Kelas XI,Kelas 11,0
2659,9794628964,Interlanguage English for Senior High School Students XI (IPA IPS),Kelas 11,0
2660,9794629782,Mahir Mengembangkan Kemampuan Matematika untuk Kelas XI SMA MA Program IPA,Kelas 11,0
2661,9789790682337,Kompetensi Fisika untuk SMA MA Kelas XI,Kelas 11,0
2662,9789790681361,Panduan Pembelajaran Biologi untuk SMA & MA Kelas XI,Kelas 11,0
2663,9789790681835,Kimia 2 untuk SMA MA Kelas XI,Kelas 11,0
2664,,Sejarah Kelas XI untuk SMA MA Program IPA,Kelas 11,0
2665,9789790952782,Gelangang Pendidikan Jasmani Olahraga dan Kesehatan untuk SMA MA kelas XI,Kelas 11,0
2666,,Teknologi Informasi dan Komunikasi untuk SMA MA Kelas XI,Kelas 11,0
2667,9789792813012,Kulina Basa Jawa XI SMA MA,Kelas 11,0
2668,9789790681408,Geografi untuk Kelas XI SMA MA,Kelas 11,0
2669,9789790681927,Ekonomi untuk SMA MA Kelas XI,Kelas 11,0
2670,9789790682078,Sosiologi 2 untuk SMA MA Kelas XI Program IPS,Kelas 11,0
2671,9794629014,Terampil Berbahasa Indonesia Program Bahasa untuk Kelas XI SMA MA,Kelas 11,0
2672,9794628972,Inter Language English For Senior High School Student XI Languange Study Programme,Kelas 11,0
2673,9794629103,Matematika untuk Sekolah Menengah Atas & Madrasah Aliyah XI Bahasa,Kelas 11,0
2674,9789790682221,Antropologi Kelas XI untuk SMA MA Program Bahasa,Kelas 11,0
2675,9789790680616,Sejarah Kelas XI untuk SMA MA Program Bahasa,Kelas 11,0
2676,9789792813012,Pendidikan Agama Islam untuk SMA kelas XI,Kelas 11,0
2704,9789794628689,Bahasa Indonesia 1 untuk SMK MAK Semua Program Keahlian Kelas XI,Kelas 11,0
2708,9786028320733,Matematika SMK Bisnis dan Manajemen Jilid 2,Kelas 11,0
2721,9786028320115,Alat Ukur dan Teknik Pengukuran Jilid 2,Kelas 11,0
2724,9786028320412,Kimia Industri Jilid 2,Kelas 11,0
2727,9789790600005,Perancangan Sistem Kerja dan Ergonomi Industri Jilid 2,Kelas 11,0
2729,9789790600324,Sistem Refrigasi dan Tata Udara Jilid 2,Kelas 11,0
2731,9789790600478,Teknik Alat Berat Jilid 2,Kelas 11,0
2734,9789790600515,Teknik Bodi Otomotif Jilid 2,Kelas 11,0
2737,9789790600591,Teknik Distribusi Tenaga Listrik Jilid 2,Kelas 11,0
2740,9789790600638,Teknik Gambar Bangunan Jilid 2,Kelas 11,0
2743,9789790600676,Teknik Grafika dan Industri Grafika Jilid 2,Kelas 11,0
2746,9789790600751,Teknik Konstruksi Bangunan Gedung Jilid 2,Kelas 11,0
2748,9789790600782,Teknik Konstruksi Kapal Baja Jilid 2,Kelas 11,0
2750,9789790600812,Teknik Listrik Industri Jilid 2,Kelas 11,0
2753,9789790600850,Teknik Mesin Industri Jilid 2,Kelas 11,0
2756,9789790600898,Teknik Otomasi Industri Jilid 2,Kelas 11,0
2759,9789790600935,Teknik Pemanfaatan Tenaga Listrik Jilid 2,Kelas 11,0
2762,9789790600973,Teknik Pembangkit Tenaga Listrik Jilid 2,Kelas 11,0
2768,9789790601086,Teknik Pembuatan Benang dan Pembuatan Kain Jilid 2,Kelas 11,0
2770,9789790601116,Teknik Pemeliharaan dan Perbaikan Sistem Elektronika Jilid 2,Kelas 11,0
2773,9789790601154,Teknik Pemesinan Jilid 2,Kelas 11,0
2775,9789790601185,Teknik Pencelupan dan Pencapan Jilid 2,Kelas 11,0
2778,9789790601222,Teknik Pengecoran Jilid 2,Kelas 11,0
2781,9789790601260,Teknik Pengelasan Kapal Jilid 2,Kelas 11,0
2783,9789790601369,Teknik Perkayuan Jilid 2,Kelas 11,0
2785,9789790601390,Teknik Produksi Mesin Industri Jilid 2,Kelas 11,0
2788,9789790601437,Teknik Sepeda Motor Jilid 2,Kelas 11,0
2791,9789790601475,Teknik Struktur Bangunan Jilid 2,Kelas 11,0
2794,9789790601512,Teknik Survei dan Pemetaan Jilid 2,Kelas 11,0
2797,9789790601550,Teknik Telekomunikasi Jilid 2,Kelas 11,0
2800,9789790601598,Teknik Transmisi Tenaga Listrik Jilid 2,Kelas 11,0
2803,9789790600072,Rekayasa Perangkat Lunak Jilid 2,Kelas 11,0
2806,9789790600713,Teknik Grafis Komunikasi Jilid 2,Kelas 11,0
2809,9789790601291,Teknik Penyiaran & Produksi Program Radio Televisi dan Film Jilid 2,Kelas 11,0
2811,9786028320306,Ilmu Kesehatan Jilid 2,Kelas 11,0
2813,9786028320887,Pekerjaan Sosial Jilid 2,Kelas 11,0
2816,9786028320009,Agribisnis Ternak Ruminansia Jilid 2,Kelas 11,0
2819,9786028320924,Pengawasan Mutu Bahan Produk Pangan Jilid 2,Kelas 11,0
2821,9789790600553,Teknik Budidaya Tanaman Jilid 2,Kelas 11,0
2824,9789790601055,Teknik Pembibitan Tanaman dan Produksi Benih Jilid 2,Kelas 11,0
2826,9789790601635,Teknologi Pangan Jilid 2,Kelas 11,0
2828,9786028320191,Budidaya Ikan Jilid 2,Kelas 11,0
2831,9786028320771,Nautika Kapal Penangkap Ikan Jilid 2,Kelas 11,0
2836,9786028320375,Kesekretarisan Jilid 2,Kelas 11,0
2838,9786028320511,Konsep Dasar Akuntansi dan Pelaporan Keuangan Jilid 2,Kelas 11,0
2841,9786028320702,Marketing Jilid 2,Kelas 11,0
2843,9786028320955,Penjualan Jilid 2,Kelas 11,0
2846,9786028320047,Akomodasi Perhotelan Jilid 2,Kelas 11,0
2849,9786028320818,Patiseri Jilid 2,Kelas 11,0
2852,9789790600034,Restoran Jilid 2,Kelas 11,0
2855,9789790600355,Tata Busana Jilid 2,Kelas 11,0
2858,9789790600393,Tata Kecantikan Kulit Jilid 2,Kelas 11,0
2861,9789790600430,Tata Kecantikan Rambut Jilid 2,Kelas 11,0
2864,9789790601321,Teknik Perencanaan Gizi Makanan Jilid 2,Kelas 11,0
2867,9789790601666,Usaha Jasa Pariwisata Jilid 2,Kelas 11,0
2869,9786028320559,Kriya Kayu Jilid 2,Kelas 11,0
2871,9786028320580,Kriya Keramik Jilid 2,Kelas 11,0
2874,9786028320627,Kriya Kulit Jilid 2,Kelas 11,0
2877,9786028320665,Kriya Tekstil Jilid 2,Kelas 11,0
2880,9789790600218,Seni Rupa Jilid 2,Kelas 11,0
2882,9786028320856,Pedalangan Jilid 2,Kelas 11,0
2884,9789790600164,Seni Musik Klasik Jilid 2,Kelas 11,0
2886,9789790600171,Seni Musik Non Klasik Jilid 2,Kelas 11,0
2889,9789790600249,Seni Tari Jilid 2,Kelas 11,0
2892,9789790600294,Seni Teater Jilid 2,Kelas 11,0
612,9789790688926,Bahasa dan Sastra Indonesia 3 (IPA/IPS),Kelas 12,0
613,9789790688315,Biologi,Kelas 12,0
614,9789790687905,Geografi,Kelas 12,0
616,9789790687370,Sosiologi 3 Menyelami Fenomena Sosial di Masyarakat,Kelas 12,0
618,9789790687424,Sosiologi 3,Kelas 12,0
809,1234567891231,Instalasi Motor Listrik,Kelas 12,0
810,1234567891231,Instalasi Motor Listrik,Kelas 12,0
811,1234567891231,Animasi 2D,Kelas 12,0
858,9794628980,Interlanguage English for Senior High School Students XII (IPA IPS),Kelas 12,0
859,9794629480,Matematika Aplikasi Untuk SMA dan MA Kelas XII Program Studi Ilmu Alam Jilid 3,Kelas 12,0
860,9789790682337,Kompetensi Fisika untuk SMA MA Kelas XII,Kelas 12,0
861,9789790681866,Kimia 3 untuk SMA MA Kelas XII,Kelas 12,0
862,9789790680616,Sejarah  untuk SMA MA kelas XII Program IPA,Kelas 12,0
863,9789790681408,Geografi XII SMA,Kelas 12,0
864,9789790682184,Sosiologi Kontekstual untuk SMA MA Kelas XII,Kelas 12,0
865,9794628980,Inter Language  English For Senior High School Student XII Languange study Programme,Kelas 12,0
866,9789790682221,Antropologi kelas  XII untuk SMA MA Program Bahasa,Kelas 12,0
916,9794629758,Comunication Builder English For Vocational School For Intermediate Level (Grade XII) Vocational School (Smk Mak),Kelas 12,0
917,9786028320733,Matematika SMK Bisnis dan Manajemen Jilid 3,Kelas 12,0
919,9786028320009,Agribisnis Ternak Ruminansia Jilid 3,Kelas 12,0
920,9786028320047,Akomodasi Perhotelan Jilid 3,Kelas 12,0
921,9786028320115,Alat Ukur dan Teknik Pengukuran Jilid 3,Kelas 12,0
922,9786028320169,Budidaya Ikan Jilid 3,Kelas 12,0
923,9786028320412,Kimia Industri Jilid 3,Kelas 12,0
925,9786028320665,Kriya Tekstil Jilid 3,Kelas 12,0
928,,Pendidikan Jasmani Olahraga dan Kesehatan,Kelas 12,0
929,,Bahasa Indonesia 3(Semua Program),Kelas 12,0
930,9786028320771,Nautika Kapal Penangkap Ikan Jilid 3,Kelas 12,0
931,9786028320818,Patiseri Jilid 3,Kelas 12,0
932,9786028320887,Pekerjaan Sosial Jilid 3,Kelas 12,0
933,9786028320965,Penjualan Jilid 3,Kelas 12,0
934,9789790600072,Rekayasa Perangkat Lunak Jilid 3,Kelas 12,0
935,9789790600478,Teknik Alat Berat Jilid 3,Kelas 12,0
936,9789790600676,Teknik Grafika dan Industri Grafika Jilid 3,Kelas 12,0
937,,Teknik Perencanaan Gizi Makanan Jilid 3,Kelas 12,0
938,9789790601437,Teknik Sepeda Motor Jilid 3,Kelas 12,0
957,9789792815849,Buku Siswa Matematika Untuk SMA MA Kelas XII,Kelas 12,0
958,9789792815603,Buku Siswa Biologi Untuk SMA MA Kelas XII,Kelas 12,0
959,9792815795,Buku Siswa Fisika Untuk SMA MA Kelas XII Peminatan Matematika dan ilmu - ilmu Alam,Kelas 12,0
960,9789792815689,Buku Siswa Kimia Untuk SMA MA Kelas XII (Peminatan) Kur 13,Kelas 12,0
961,9796625833,Buku Siswa Geografi untuk SMA MA Kelas XII Peminatan Ilmu-Ilmu Sosial,Kelas 12,0
962,9796625710,Buku Siswa Sosiologi untuk SMA MA Kelas XII,Kelas 12,0
963,9789796625604,Buku Siswa Ekonomi Untuk SMA MA Kelas XII (Peminatan) Kur 13,Kelas 12,0
964,9789792815672,Buku Guru Biologi 12 (Peminatan) Kur 13,Kelas 12,0
965,9789792815832,Buku Guru Fisika Untuk SMA MA Kelas XII Peminatan Matematika dan Ilmu - Ilmu Alam,Kelas 12,0
966,9789792815757,Buku Guru Kimia 12 untuk SMA MA Kelas XII Kurikulum 2013 Peminatan Matematika dan Ilmu-Ilmu Alam,Kelas 12,0
967,,Buku Guru Geografi untuk SMA/MA Kelas XII (Peminatan) Kur 13,Kelas 12,0
968,9789796625758,Buku Guru Sosiologi 12 untuk SMA MA Kelas XII Kurikulum 2013 Peminatan Ilmu-Ilmu Sosial,Kelas 12,0
969,9796625673,Buku Guru Ekonomi Untuk SMA MA Kelas XII Peminatan Ilmu-Ilmu Sosial,Kelas 12,0
